trip_id,route_id,route_name,date,departure_time,scheduled_arrival,actual_arrival,passengers,capacity,trip_status,fare,distance_km,delay_minutes,utilization_rate,revenue,day_of_week,month,peak_hour
T00562,R04,North Terminal - City Center,2025-03-18,09:40,09:59,10:09,57,50,Completed,22.66,10.4,10,1.14,1291.62,Tuesday,2025-03,Peak
T00563,R13,East Park - Medical Hub,2026-02-14,17:10,17:31,17:46,25,60,Completed,30.15,11.5,15,0.4167,753.75,Saturday,2026-02,Peak
T00564,R02,Central Station - University,2025-04-16,16:20,16:42,16:50,44,50,Completed,26.15,12.2,8,0.88,1150.6,Wednesday,2025-04,Off-Peak
T00565,R12,South Terminal - University,2026-04-21,18:00,18:24,18:33,79,60,Completed,27.79,13.1,9,1.3167,2195.41,Tuesday,2026-04,Peak
T00566,R10,Industrial Area - Airport,2025-10-02,12:10,12:49,12:56,35,60,Completed,48.36,21.1,7,0.5833,1692.6,Thursday,2025-10,Off-Peak
T00567,R14,West End - Airport,2025-03-29,20:30,21:06,21:11,22,60,Completed,42.4,19.2,5,0.3667,932.8,Saturday,2025-03,Off-Peak
T00568,R03,Central Station - Industrial Area,2025-03-18,09:30,09:59,10:10,81,50,Completed,38.09,15.8,11,1.62,3085.29,Tuesday,2025-03,Peak
T00569,R01,Central Station - Airport,2025-03-18,07:50,08:24,08:34,85,50,Completed,36.58,18.5,10,1.7,3109.3,Tuesday,2025-03,Peak
T00570,R08,City Center - Medical Hub,2026-03-18,12:10,12:26,12:33,53,50,Cancelled,21.53,8.9,7,1.06,0.0,Wednesday,2026-03,Off-Peak
T00571,R15,City Center - Railway Colony,2026-06-24,17:50,18:04,18:17,36,60,Completed,16.94,7.6,13,0.6,609.84,Wednesday,2026-06,Peak
T00572,R03,Central Station - Industrial Area,2025-09-02,16:20,16:49,16:59,48,50,Completed,33.17,15.8,10,0.96,1592.16,Tuesday,2025-09,Off-Peak
T00573,R12,South Terminal - University,2026-01-17,13:00,13:24,13:26,61,70,Completed,28.31,13.1,2,0.8714,1726.91,Saturday,2026-01,Off-Peak
T00574,R10,Industrial Area - Airport,2025-05-22,11:20,11:59,12:00,32,70,Completed,44.93,21.1,1,0.4571,1437.76,Thursday,2025-05,Off-Peak
T00575,R07,West End - Central Station,2026-01-03,08:40,09:05,09:13,28,50,Completed,31.06,13.6,8,0.56,869.68,Saturday,2026-01,Peak
T00576,R10,Industrial Area - Airport,2025-03-25,12:50,13:29,13:46,22,60,Completed,46.44,21.1,17,0.3667,1021.68,Tuesday,2025-03,Off-Peak
T00577,R05,South Terminal - City Center,2025-05-23,13:10,13:31,13:37,39,60,Completed,28.42,11.7,6,0.65,1108.38,Friday,2025-05,Off-Peak
T00578,R10,Industrial Area - Airport,2025-12-18,16:50,17:29,17:39,32,50,Completed,44.36,21.1,10,0.64,1419.52,Thursday,2025-12,Off-Peak
T00579,R05,South Terminal - City Center,2026-06-29,15:20,15:41,15:42,31,50,Completed,28.22,11.7,1,0.62,874.82,Monday,2026-06,Off-Peak
T00580,R14,West End - Airport,2025-06-01,20:40,21:16,21:23,22,50,Completed,44.77,19.2,7,0.44,984.94,Sunday,2025-06,Off-Peak
T00581,R07,West End - Central Station,2025-06-07,09:20,09:45,09:59,34,60,Completed,33.22,13.6,14,0.5667,1129.48,Saturday,2025-06,Peak
T00582,R15,City Center - Railway Colony,2026-03-22,12:40,12:54,13:03,15,50,Completed,19.97,7.6,9,0.3,299.55,Sunday,2026-03,Off-Peak
T00583,R09,University - Airport,2025-10-30,13:30,14:00,14:07,57,60,Completed,37.75,16.3,7,0.95,2151.75,Thursday,2025-10,Off-Peak
T00584,R12,South Terminal - University,2026-03-26,15:30,15:54,16:03,70,70,Completed,29.5,13.1,9,1.0,2065.0,Thursday,2026-03,Off-Peak
T00585,R05,South Terminal - City Center,2025-08-12,14:10,14:31,14:43,33,60,Completed,29.23,11.7,12,0.55,964.59,Tuesday,2025-08,Off-Peak
T00586,R01,Central Station - Airport,2025-02-12,19:20,19:54,20:06,81,70,Completed,43.34,18.5,12,1.1571,3510.54,Wednesday,2025-02,Peak
T00587,R10,Industrial Area - Airport,2025-09-21,15:30,16:09,16:25,22,60,Completed,46.88,21.1,16,0.3667,1031.36,Sunday,2025-09,Off-Peak
T00588,R10,Industrial Area - Airport,2025-01-03,07:50,08:29,08:44,44,50,Completed,45.48,21.1,15,0.88,2001.12,Friday,2025-01,Peak
T00589,R01,Central Station - Airport,2025-09-25,09:00,09:34,09:42,71,70,Completed,40.35,18.5,8,1.0143,2864.85,Thursday,2025-09,Peak
T00590,R15,City Center - Railway Colony,2025-01-16,17:50,18:04,18:12,42,50,Completed,16.74,7.6,8,0.84,703.08,Thursday,2025-01,Peak
T00591,R02,Central Station - University,2025-11-30,16:30,16:52,16:58,35,70,Completed,27.33,12.2,6,0.5,956.55,Sunday,2025-11,Off-Peak
T00592,R14,West End - Airport,2026-04-09,10:30,11:06,11:15,29,60,Completed,44.36,19.2,9,0.4833,1286.44,Thursday,2026-04,Off-Peak
T00593,R06,East Park - Central Station,2025-02-28,08:20,08:38,08:53,44,70,Completed,25.05,9.8,15,0.6286,1102.2,Friday,2025-02,Peak
T00594,R09,University - Airport,2025-06-26,14:40,15:10,15:22,46,50,Completed,36.45,16.3,12,0.92,1676.7,Thursday,2025-06,Off-Peak
T00595,R08,City Center - Medical Hub,2025-03-04,15:00,15:16,15:22,41,50,Completed,20.95,8.9,6,0.82,858.95,Tuesday,2025-03,Off-Peak
T00596,R13,East Park - Medical Hub,2025-11-03,09:00,09:21,09:34,36,50,Completed,26.12,11.5,13,0.72,940.32,Monday,2025-11,Peak
T00597,R05,South Terminal - City Center,2025-09-03,13:40,14:01,14:09,33,50,Completed,26.0,11.7,8,0.66,858.0,Wednesday,2025-09,Off-Peak
T00598,R01,Central Station - Airport,2025-10-16,12:20,12:54,13:00,50,60,Completed,40.29,18.5,6,0.8333,2014.5,Thursday,2025-10,Off-Peak
T00599,R13,East Park - Medical Hub,2025-11-28,20:30,20:51,21:00,23,50,Completed,29.33,11.5,9,0.46,674.59,Friday,2025-11,Off-Peak
T00600,R07,West End - Central Station,2026-06-11,11:40,12:05,12:14,27,60,Completed,30.75,13.6,9,0.45,830.25,Thursday,2026-06,Off-Peak
T00601,R15,City Center - Railway Colony,2025-09-12,16:00,16:14,16:29,25,60,Completed,18.83,7.6,15,0.4167,470.75,Friday,2025-09,Off-Peak
T00602,R05,South Terminal - City Center,2026-05-25,14:00,14:21,14:35,31,60,Completed,23.46,11.7,14,0.5167,727.26,Monday,2026-05,Off-Peak
T00603,R06,East Park - Central Station,2026-04-08,06:30,06:48,07:00,33,60,Completed,22.18,9.8,12,0.55,731.94,Wednesday,2026-04,Off-Peak
T00604,R13,East Park - Medical Hub,2025-07-18,14:30,14:51,14:57,24,50,Completed,25.63,11.5,6,0.48,615.12,Friday,2025-07,Off-Peak
T00605,R07,West End - Central Station,2025-09-28,09:10,09:35,09:42,37,50,Completed,32.5,13.6,7,0.74,1202.5,Sunday,2025-09,Peak
T00606,R03,Central Station - Industrial Area,2025-03-05,15:50,16:19,16:30,39,50,Completed,37.62,15.8,11,0.78,1467.18,Wednesday,2025-03,Off-Peak
T00607,R12,South Terminal - University,2025-08-18,14:40,15:04,15:04,62,50,Cancelled,31.99,13.1,0,1.24,0.0,Monday,2025-08,Off-Peak
T00608,R10,Industrial Area - Airport,2025-09-06,06:30,07:09,07:18,20,50,Cancelled,45.06,21.1,9,0.4,0.0,Saturday,2025-09,Off-Peak
T00609,R03,Central Station - Industrial Area,2025-09-03,10:10,10:39,10:50,48,70,Completed,38.12,15.8,11,0.6857,1829.76,Wednesday,2025-09,Off-Peak
T00610,R05,South Terminal - City Center,2025-06-06,17:20,17:41,17:48,57,50,Completed,26.67,11.7,7,1.14,1520.19,Friday,2025-06,Peak
T00611,R06,East Park - Central Station,2025-03-29,11:00,11:18,11:26,25,60,Completed,22.05,9.8,8,0.4167,551.25,Saturday,2025-03,Off-Peak
T00612,R09,University - Airport,2025-11-09,14:40,15:10,15:20,25,60,Completed,37.71,16.3,10,0.4167,942.75,Sunday,2025-11,Off-Peak
T00613,R13,East Park - Medical Hub,2025-03-07,12:50,13:11,13:18,28,70,Completed,29.18,11.5,7,0.4,817.04,Friday,2025-03,Off-Peak
T00614,R14,West End - Airport,2025-01-20,20:20,20:56,21:05,35,70,Completed,43.75,19.2,9,0.5,1531.25,Monday,2025-01,Off-Peak
T00615,R12,South Terminal - University,2025-02-02,14:40,15:04,15:14,71,60,Completed,28.3,13.1,10,1.1833,2009.3,Sunday,2025-02,Off-Peak
T00616,R05,South Terminal - City Center,2025-03-14,16:40,17:01,17:15,41,60,Completed,28.55,11.7,14,0.6833,1170.55,Friday,2025-03,Off-Peak
T00617,R15,City Center - Railway Colony,2025-12-09,09:30,09:44,09:56,35,50,Completed,21.01,7.6,12,0.7,735.35,Tuesday,2025-12,Peak
T00618,R01,Central Station - Airport,2025-05-13,07:10,07:44,07:58,76,60,Completed,39.95,18.5,14,1.2667,3036.2,Tuesday,2025-05,Peak
T00619,R14,West End - Airport,2025-02-24,11:40,12:16,12:24,29,50,Completed,43.41,19.2,8,0.58,1258.89,Monday,2025-02,Off-Peak
T00620,R14,West End - Airport,2025-03-02,12:50,13:26,13:38,13,50,Completed,42.92,19.2,12,0.26,557.96,Sunday,2025-03,Off-Peak
T00621,R14,West End - Airport,2026-06-04,16:20,16:56,17:08,22,70,Completed,43.53,19.2,12,0.3143,957.66,Thursday,2026-06,Off-Peak
T00622,R04,North Terminal - City Center,2025-09-29,14:50,15:09,15:18,48,60,Completed,22.92,10.4,9,0.8,1100.16,Monday,2025-09,Off-Peak
T00623,R05,South Terminal - City Center,2025-09-03,12:40,13:01,13:15,36,60,Completed,25.93,11.7,14,0.6,933.48,Wednesday,2025-09,Off-Peak
T00624,R12,South Terminal - University,2025-06-25,15:50,16:14,16:20,63,60,Completed,31.34,13.1,6,1.05,1974.42,Wednesday,2025-06,Off-Peak
T00625,R10,Industrial Area - Airport,2025-11-13,10:50,11:29,11:38,42,60,Completed,48.4,21.1,9,0.7,2032.8,Thursday,2025-11,Off-Peak
T00626,R10,Industrial Area - Airport,2025-05-11,08:10,08:49,09:08,49,50,Completed,48.12,21.1,19,0.98,2357.88,Sunday,2025-05,Peak
T00627,R05,South Terminal - City Center,2025-04-12,18:00,18:21,18:31,25,70,Completed,29.06,11.7,10,0.3571,726.5,Saturday,2025-04,Peak
T00628,R07,West End - Central Station,2025-11-06,14:40,15:05,15:15,28,60,Completed,30.62,13.6,10,0.4667,857.36,Thursday,2025-11,Off-Peak
T00629,R04,North Terminal - City Center,2025-10-19,15:20,15:39,15:53,32,50,Completed,27.44,10.4,14,0.64,878.08,Sunday,2025-10,Off-Peak
T00630,R01,Central Station - Airport,2026-05-10,12:00,12:34,12:44,37,50,Completed,40.02,18.5,10,0.74,1480.74,Sunday,2026-05,Off-Peak
T00631,R14,West End - Airport,2025-12-27,12:50,13:26,13:37,19,60,Completed,44.38,19.2,11,0.3167,843.22,Saturday,2025-12,Off-Peak
T00632,R14,West End - Airport,2025-12-04,09:00,09:36,09:48,45,60,Completed,44.04,19.2,12,0.75,1981.8,Thursday,2025-12,Peak
T00633,R05,South Terminal - City Center,2025-01-10,18:30,18:51,19:07,50,60,Completed,27.62,11.7,16,0.8333,1381.0,Friday,2025-01,Peak
T00634,R07,West End - Central Station,2025-02-18,15:30,15:55,15:58,31,60,Completed,33.26,13.6,3,0.5167,1031.06,Tuesday,2025-02,Off-Peak
T00635,R10,Industrial Area - Airport,2026-05-02,09:40,10:19,10:26,40,60,Completed,49.1,21.1,7,0.6667,1964.0,Saturday,2026-05,Peak
T00636,R10,Industrial Area - Airport,2025-11-17,17:20,17:59,18:08,60,70,Completed,48.22,21.1,9,0.8571,2893.2,Monday,2025-11,Peak
T00637,R06,East Park - Central Station,2025-05-13,13:30,13:48,13:55,25,60,Completed,22.87,9.8,7,0.4167,571.75,Tuesday,2025-05,Off-Peak
T00638,R05,South Terminal - City Center,2025-03-24,17:50,18:11,18:17,51,50,Completed,30.54,11.7,6,1.02,1557.54,Monday,2025-03,Peak
T00639,R04,North Terminal - City Center,2025-02-26,06:10,06:29,06:45,36,70,Completed,23.99,10.4,16,0.5143,863.64,Wednesday,2025-02,Off-Peak
T00640,R02,Central Station - University,2026-01-11,07:10,07:32,07:40,56,50,Completed,28.77,12.2,8,1.12,1611.12,Sunday,2026-01,Peak
T00641,R04,North Terminal - City Center,2025-12-15,10:50,11:09,11:20,36,70,Completed,26.36,10.4,11,0.5143,948.96,Monday,2025-12,Off-Peak
T00642,R15,City Center - Railway Colony,2025-09-28,11:00,11:14,11:18,16,60,Completed,18.2,7.6,4,0.2667,291.2,Sunday,2025-09,Off-Peak
T00643,R10,Industrial Area - Airport,2026-04-28,17:50,18:29,18:42,51,50,Completed,47.18,21.1,13,1.02,2406.18,Tuesday,2026-04,Peak
T00644,R10,Industrial Area - Airport,2025-04-21,16:00,16:39,16:48,36,60,Completed,44.39,21.1,9,0.6,1598.04,Monday,2025-04,Off-Peak
T00645,R03,Central Station - Industrial Area,2025-03-17,15:00,15:29,15:34,56,60,Completed,37.06,15.8,5,0.9333,2075.36,Monday,2025-03,Off-Peak
T00646,R10,Industrial Area - Airport,2025-06-07,19:10,19:49,20:02,48,70,Completed,49.45,21.1,13,0.6857,2373.6,Saturday,2025-06,Peak
T00647,R01,Central Station - Airport,2026-06-16,11:30,12:04,12:17,57,60,Completed,42.57,18.5,13,0.95,2426.49,Tuesday,2026-06,Off-Peak
T00648,R08,City Center - Medical Hub,2025-11-25,19:50,20:06,20:16,70,50,Completed,21.45,8.9,10,1.4,1501.5,Tuesday,2025-11,Peak
T00649,R05,South Terminal - City Center,2025-05-02,19:30,19:51,20:03,57,50,Completed,28.35,11.7,12,1.14,1615.95,Friday,2025-05,Peak
T00650,R13,East Park - Medical Hub,2025-02-10,13:40,14:01,14:09,23,50,Completed,29.43,11.5,8,0.46,676.89,Monday,2025-02,Off-Peak
T00651,R04,North Terminal - City Center,2025-06-16,09:20,09:39,09:52,60,60,Completed,25.24,10.4,13,1.0,1514.4,Monday,2025-06,Peak
T00652,R08,City Center - Medical Hub,2025-01-23,16:10,16:26,16:26,47,50,Completed,24.03,8.9,0,0.94,1129.41,Thursday,2025-01,Off-Peak
T00653,R07,West End - Central Station,2025-10-06,12:00,12:25,12:35,29,60,Completed,32.02,13.6,10,0.4833,928.58,Monday,2025-10,Off-Peak
T00654,R02,Central Station - University,2026-04-14,17:20,17:42,17:55,82,60,Completed,28.44,12.2,13,1.3667,2332.08,Tuesday,2026-04,Peak
T00655,R01,Central Station - Airport,2026-02-04,10:00,10:34,10:41,54,60,Completed,43.05,18.5,7,0.9,2324.7,Wednesday,2026-02,Off-Peak
T00656,R12,South Terminal - University,2025-01-09,14:20,14:44,14:56,79,50,Completed,31.29,13.1,12,1.58,2471.91,Thursday,2025-01,Off-Peak
T00657,R11,North Terminal - University,2025-01-13,14:20,14:47,14:58,41,50,Completed,33.5,14.7,11,0.82,1373.5,Monday,2025-01,Off-Peak
T00658,R04,North Terminal - City Center,2025-02-21,09:30,09:49,10:02,56,50,Completed,26.06,10.4,13,1.12,1459.36,Friday,2025-02,Peak
T00659,R08,City Center - Medical Hub,2025-07-28,12:40,12:56,13:01,42,60,Completed,21.87,8.9,5,0.7,918.54,Monday,2025-07,Off-Peak
T00660,R12,South Terminal - University,2026-02-06,09:40,10:04,10:14,73,60,Completed,31.2,13.1,10,1.2167,2277.6,Friday,2026-02,Peak
T00661,R02,Central Station - University,2025-07-10,13:00,13:22,13:29,45,60,Completed,26.95,12.2,7,0.75,1212.75,Thursday,2025-07,Off-Peak
T00662,R03,Central Station - Industrial Area,2025-02-20,18:10,18:39,18:54,69,60,Completed,37.11,15.8,15,1.15,2560.59,Thursday,2025-02,Peak
T00663,R12,South Terminal - University,2026-01-28,11:40,12:04,12:11,59,60,Completed,31.7,13.1,7,0.9833,1870.3,Wednesday,2026-01,Off-Peak
T00664,R01,Central Station - Airport,2025-10-27,17:10,17:44,17:56,75,50,Completed,42.99,18.5,12,1.5,3224.25,Monday,2025-10,Peak
T00665,R01,Central Station - Airport,2025-07-15,10:00,10:34,10:36,54,50,Completed,42.78,18.5,2,1.08,2310.12,Tuesday,2025-07,Off-Peak
T00666,R13,East Park - Medical Hub,2026-02-21,16:10,16:31,16:41,23,50,Completed,27.57,11.5,10,0.46,634.11,Saturday,2026-02,Off-Peak
T00667,R03,Central Station - Industrial Area,2026-02-24,19:20,19:49,20:07,70,50,Completed,34.03,15.8,18,1.4,2382.1,Tuesday,2026-02,Peak
T00668,R11,North Terminal - University,2026-06-06,12:20,12:47,12:53,22,50,Completed,34.59,14.7,6,0.44,760.98,Saturday,2026-06,Off-Peak
T00669,R05,South Terminal - City Center,2025-12-22,19:00,19:21,19:30,61,60,Completed,28.3,11.7,9,1.0167,1726.3,Monday,2025-12,Peak
T00670,R12,South Terminal - University,2025-05-28,14:10,14:34,14:38,70,70,Completed,30.91,13.1,4,1.0,2163.7,Wednesday,2025-05,Off-Peak
T00671,R03,Central Station - Industrial Area,2025-12-31,12:10,12:39,12:56,50,50,Completed,34.25,15.8,17,1.0,1712.5,Wednesday,2025-12,Off-Peak
T00672,R01,Central Station - Airport,2025-12-30,19:00,19:34,19:48,81,50,Completed,41.68,18.5,14,1.62,3376.08,Tuesday,2025-12,Peak
T00673,R01,Central Station - Airport,2026-02-06,07:40,08:14,08:25,84,50,Completed,41.25,18.5,11,1.68,3465.0,Friday,2026-02,Peak
T00674,R08,City Center - Medical Hub,2026-05-07,07:30,07:46,07:55,80,50,Completed,21.14,8.9,9,1.6,1691.2,Thursday,2026-05,Peak
T00675,R10,Industrial Area - Airport,2025-08-17,15:40,16:19,16:24,21,70,Cancelled,45.8,21.1,5,0.3,0.0,Sunday,2025-08,Off-Peak
T00676,R11,North Terminal - University,2026-06-21,17:50,18:17,18:31,40,70,Completed,35.84,14.7,14,0.5714,1433.6,Sunday,2026-06,Peak
T00677,R12,South Terminal - University,2025-09-25,17:30,17:54,18:04,79,50,Completed,31.03,13.1,10,1.58,2451.37,Thursday,2025-09,Peak
T00678,R13,East Park - Medical Hub,2026-02-09,08:10,08:31,08:44,43,50,Completed,28.3,11.5,13,0.86,1216.9,Monday,2026-02,Peak
T00679,R13,East Park - Medical Hub,2025-01-11,20:30,20:51,21:04,29,60,Completed,27.19,11.5,13,0.4833,788.51,Saturday,2025-01,Off-Peak
T00680,R12,South Terminal - University,2025-11-16,16:30,16:54,16:57,66,50,Completed,30.65,13.1,3,1.32,2022.9,Sunday,2025-11,Off-Peak
T00681,R15,City Center - Railway Colony,2025-05-06,20:10,20:24,20:28,26,60,Completed,17.56,7.6,4,0.4333,456.56,Tuesday,2025-05,Off-Peak
T00682,R14,West End - Airport,2025-11-02,12:20,12:56,13:07,28,60,Completed,43.05,19.2,11,0.4667,1205.4,Sunday,2025-11,Off-Peak
T00683,R02,Central Station - University,2026-05-26,16:30,16:52,16:58,46,70,Cancelled,29.04,12.2,6,0.6571,0.0,Tuesday,2026-05,Off-Peak
T00684,R13,East Park - Medical Hub,2025-03-30,18:00,18:21,18:31,29,60,Completed,26.02,11.5,10,0.4833,754.58,Sunday,2025-03,Peak
T00685,R03,Central Station - Industrial Area,2025-12-21,12:40,13:09,13:21,31,50,Completed,37.43,15.8,12,0.62,1160.33,Sunday,2025-12,Off-Peak
T00686,R02,Central Station - University,2025-12-18,21:10,21:32,21:42,45,50,Completed,29.91,12.2,10,0.9,1345.95,Thursday,2025-12,Off-Peak
T00687,R03,Central Station - Industrial Area,2025-01-14,11:10,11:39,11:47,39,70,Completed,36.71,15.8,8,0.5571,1431.69,Tuesday,2025-01,Off-Peak
T00688,R07,West End - Central Station,2025-09-14,12:30,12:55,13:00,26,50,Completed,29.09,13.6,5,0.52,756.34,Sunday,2025-09,Off-Peak
T00689,R01,Central Station - Airport,2025-07-28,20:20,20:54,21:01,52,60,Completed,42.89,18.5,7,0.8667,2230.28,Monday,2025-07,Off-Peak
T00690,R10,Industrial Area - Airport,2025-10-08,21:20,21:59,22:13,34,50,Completed,48.56,21.1,14,0.68,1651.04,Wednesday,2025-10,Off-Peak
T00691,R08,City Center - Medical Hub,2026-03-19,11:40,11:56,11:57,47,50,Completed,19.13,8.9,1,0.94,899.11,Thursday,2026-03,Off-Peak
T00692,R13,East Park - Medical Hub,2026-01-24,09:40,10:01,10:12,32,50,Completed,28.49,11.5,11,0.64,911.68,Saturday,2026-01,Peak
T00693,R10,Industrial Area - Airport,2026-04-28,17:20,17:59,18:15,48,50,Completed,47.4,21.1,16,0.96,2275.2,Tuesday,2026-04,Peak
T00694,R10,Industrial Area - Airport,2025-05-27,20:50,21:29,21:36,26,70,Completed,48.48,21.1,7,0.3714,1260.48,Tuesday,2025-05,Off-Peak
T00695,R10,Industrial Area - Airport,2025-10-06,15:20,15:59,16:03,37,50,Completed,51.86,21.1,4,0.74,1918.82,Monday,2025-10,Off-Peak
T00696,R14,West End - Airport,2026-06-05,15:20,15:56,16:01,41,60,Completed,41.73,19.2,5,0.6833,1710.93,Friday,2026-06,Off-Peak
T00697,R02,Central Station - University,2026-03-10,17:30,17:52,18:04,77,70,Completed,28.4,12.2,12,1.1,2186.8,Tuesday,2026-03,Peak
T00698,R03,Central Station - Industrial Area,2025-05-24,10:00,10:29,10:38,29,70,Completed,36.7,15.8,9,0.4143,1064.3,Saturday,2025-05,Off-Peak
T00699,R09,University - Airport,2025-10-16,21:40,22:10,22:10,35,60,Cancelled,36.05,16.3,0,0.5833,0.0,Thursday,2025-10,Off-Peak
T00700,R07,West End - Central Station,2026-01-21,12:50,13:15,13:20,38,50,Completed,34.8,13.6,5,0.76,1322.4,Wednesday,2026-01,Off-Peak
T00701,R04,North Terminal - City Center,2025-01-14,15:50,16:09,16:21,33,50,Completed,21.95,10.4,12,0.66,724.35,Tuesday,2025-01,Off-Peak
T00702,R10,Industrial Area - Airport,2025-09-14,13:10,13:49,13:58,26,60,Completed,49.26,21.1,9,0.4333,1280.76,Sunday,2025-09,Off-Peak
T00703,R05,South Terminal - City Center,2025-12-12,13:20,13:41,13:50,43,70,Completed,26.73,11.7,9,0.6143,1149.39,Friday,2025-12,Off-Peak
T00704,R02,Central Station - University,2025-12-11,16:20,16:42,16:49,57,50,Completed,28.2,12.2,7,1.14,1607.4,Thursday,2025-12,Off-Peak
T00705,R13,East Park - Medical Hub,2026-02-04,22:00,22:21,22:31,30,60,Completed,28.3,11.5,10,0.5,849.0,Wednesday,2026-02,Off-Peak
T00706,R11,North Terminal - University,2025-07-26,15:20,15:47,15:56,26,50,Completed,35.18,14.7,9,0.52,914.68,Saturday,2025-07,Off-Peak
T00707,R13,East Park - Medical Hub,2025-06-21,17:40,18:01,18:12,29,50,Completed,28.88,11.5,11,0.58,837.52,Saturday,2025-06,Peak
T00708,R08,City Center - Medical Hub,2026-04-09,07:50,08:06,08:13,82,60,Completed,22.61,8.9,7,1.3667,1854.02,Thursday,2026-04,Peak
T00709,R04,North Terminal - City Center,2025-09-27,18:20,18:39,18:52,39,50,Completed,25.33,10.4,13,0.78,987.87,Saturday,2025-09,Peak
T00710,R09,University - Airport,2025-08-09,12:00,12:30,12:31,16,60,Completed,35.49,16.3,1,0.2667,567.84,Saturday,2025-08,Off-Peak
T00711,R05,South Terminal - City Center,2025-06-01,09:30,09:51,10:04,46,50,Completed,28.31,11.7,13,0.92,1302.26,Sunday,2025-06,Peak
T00712,R13,East Park - Medical Hub,2025-07-02,09:40,10:01,10:16,43,50,Completed,25.34,11.5,15,0.86,1089.62,Wednesday,2025-07,Peak
T00713,R09,University - Airport,2026-02-03,16:30,17:00,17:05,34,60,Completed,39.12,16.3,5,0.5667,1330.08,Tuesday,2026-02,Off-Peak
T00714,R04,North Terminal - City Center,2025-03-13,22:10,22:29,22:31,46,50,Completed,24.69,10.4,2,0.92,1135.74,Thursday,2025-03,Off-Peak
T00715,R10,Industrial Area - Airport,2026-02-22,15:00,15:39,15:52,20,60,Completed,47.68,21.1,13,0.3333,953.6,Sunday,2026-02,Off-Peak
T00716,R05,South Terminal - City Center,2025-10-10,11:10,11:31,11:38,42,60,Completed,27.36,11.7,7,0.7,1149.12,Friday,2025-10,Off-Peak
T00717,R09,University - Airport,2025-03-15,10:10,10:40,10:46,38,70,Completed,36.18,16.3,6,0.5429,1374.84,Saturday,2025-03,Off-Peak
T00718,R08,City Center - Medical Hub,2025-12-21,14:50,15:06,15:14,34,50,Completed,23.68,8.9,8,0.68,805.12,Sunday,2025-12,Off-Peak
T00719,R03,Central Station - Industrial Area,2026-05-12,08:10,08:39,08:50,69,60,Completed,35.64,15.8,11,1.15,2459.16,Tuesday,2026-05,Peak
T00720,R01,Central Station - Airport,2025-11-24,13:10,13:44,13:45,66,50,Completed,39.93,18.5,1,1.32,2635.38,Monday,2025-11,Off-Peak
T00721,R03,Central Station - Industrial Area,2026-06-19,15:00,15:29,15:36,52,50,Completed,34.27,15.8,7,1.04,1782.04,Friday,2026-06,Off-Peak
T00722,R04,North Terminal - City Center,2026-03-23,21:30,21:49,21:56,24,50,Completed,23.67,10.4,7,0.48,568.08,Monday,2026-03,Off-Peak
T00723,R02,Central Station - University,2026-01-08,13:20,13:42,13:49,42,50,Completed,25.84,12.2,7,0.84,1085.28,Thursday,2026-01,Off-Peak
